Art.Nr.;Art.bez.1;Art.bez.2;Verwendung;Herst.Art.Nr.;Preiseinheit;Basis Einheit;Prod.grp. Bez.;War.grp. Bez.;Art.grp. Bez.
1160426;Engel T-Shirt aus 100% Baumwolle, Größe: 2XL, Farbe: Anthrazitgrau;9053-551-79;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;T-Shirt/Langarm-Shirt
1160441;Zellgu.019X10SK.EPDM-10;Zellgummi 19x10mm es. selbstklebend EPDM;"EINK;VERK;SHOP";;100;m;Gummi- und Elastomertechnik;Gummi-Profile / Schnüre;Zellgummi-Streifen, es. selbstklebend
1160446;SC212DS;SNR Dichtungssysteme;"EINK;VERK;SHOP";;1;St.; ; ; 
1160488;Engel T-Shirt, Größe: M, Farbe: Schwarz/Gelb;9870-258-2038;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Cargo;T-Shirt
1160489;Engel T-Shirt, Größe: L, Farbe: Schwarz/Gelb;9870-258-2038;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Cargo;T-Shirt
1160530;Nitro High Performance NLPL12-38;12V 38AH (10HR);"EINK;VERK;SHOP";120004;1;St.;Batterien;Versorgung und Kleintraktionsbatterien;USV-Batterien
1160574;Engel Stretchhose, Größe: 52, Farbe: Schwarz;2366-317-20;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Bundhose
1160593;61917-2Z/6917ZZ;NTN Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 619..-2Z
1160634;3M G500/5V5F1H51GU Multisystem gelb;inkl. Kapselgehörschutz H510P3E, SNR=26 dB mit Visier 5F-11Polycarbonat;"EINK;VERK;SHOP";;1;St.;"Arbeitsschutz
";Kopfschutz;Sonderartikel
1160651;Univet 5X1.03.00.00 Brille dunkelgrau/grün;Scheibe:klar/Vanguard Plus (Anti-Kratz+Anti-Beschlag)+ UV400 Beschichtung;"EINK;VERK;SHOP";;1;St.;"Arbeitsschutz
";Augen-/Gesichtsschutz;Univet
1160820;HK3520LL/3AS;NTN Nadelhülse mit Käfig, beidseitig abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Nadelhülsen / Nadelbüchsen;Nadelhülsen mit Käfig HK..-2RS
1160865;Big Bag 90x90x110cm, MW-Aufdr., oben:Schürze, 4 Schlaufen, Boden:geschlossen, besch., MIWO,;Containersack mit 4 Hebeschlaufen;"EINK;VERK;SHOP";;1;St.;Verpackungsmaterial;Säcke / Beutel;Big Bags
1161223;Molykote 55, 100g Tube;O-Ring-Schmierfett;"EINK;VERK;SHOP";4016065;1;St.;Betriebsstoffe;Schmierfett;Dichtungsfett
1161396;Engel Shorts, Größe: 54, Farbe: Schwarz/Anthrazitgrau*;6290-880-2079;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy Light;Short
1161423;Engel Shorts, Größe: 54, Farbe: Anthrazitgrau/Schwarz*;6290-880-7920;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy Light;Short
1161438;Engel Shorts, Größe: 52, Farbe: Grün/Schwarz*;6810-254-120;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy;Short
1161439;Engel Shorts, Größe: 54, Farbe: Grün/Schwarz*;6810-254-120;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy;Short
1161629;Castrol Molub Alloy Paste White T, 400G Kartusche;weiße Montagepaste;"EINK;VERK;SHOP";;1;St.;Schmierstoffe;Schmierfett;Pasten
1161704;Fuchs Maintain Fricofin, 205L Fass;gebrauchsfertiges Gemisch;"EINK;VERK;SHOP";;1;St.;Schmierstoffe; ; 
1161706;Atlas Halbschuh FLASH 3205 XP BOA, Größe: 43, Weite: 10;EN ISO 20345 S1P SRC ESD;"EINK;VERK;SHOP";96500-43;1;Paar;"Arbeitsschutz
";Fußschutz/Atlas;Flash Schuhe S1P
1161828;Fuchs Lubritech Gleitmo 900, 400ml Spraydose;Molybdändisulfid-Gleitlack-Spray;"EINK;VERK;SHOP";;1;St.;Schmierstoffe;Diverse;Gleitlacke
1161829;Klüber ISOFLEX TOPAS AK 50, 370g Kartusche;Tieftemperaturfett von -50°C bis 120°C für Kunststoffe;"EINK;VERK;SHOP";41510590;1;St.;Klüber Lubrication;Schmierfett;Kunststoffschmierfett
1161871;Engel Stretch Shorts, Größe: 52, Farbe: Schwarz;6366-317-20;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Short
1161984;61917-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 619..
1162084;Chem Trend Lusin PROTECT G 31 F, 400ml Spraydose;Korrosionsschutzstoff;"EINK;VERK;SHOP";1109500178;1;St.;Betriebsstoffe;Oberflächenschutz; 
1162169;Stokoderm PROTECT 100ml Tube;Universal Hautschutzcreme;"EINK;VERK;SHOP";UPW100ML;1;St.;"Arbeitsschutz
";Hautschutz/Stoko;Hautschutz universelle Anwendung
1162227;Engel Latzhose, Größe: 50, Farbe: Surfer Blue/Schwarz;3290-880-73720;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy Light;Latzhose
1162228;Engel Latzhose, Größe: 50, Farbe: Surfer Blue/Schwarz;3810-254-73720;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy;Latzhose
1162275;MaxiDry 56-424, Größe: 9 (L);Schutzhandschuh mit Mikroschaum aus NBR mit einer zusätzlichen Nitril-Micro-Cup Beschichtung;"EINK;VERK;SHOP";;1;Paar;"Arbeitsschutz
";Handschuhe/ATG;Universalhandschuhe/Nitrilbeschichtung
1162312;Atlas Halbschuh FLASH 3205 XP BOA, Größe: 42, Weite: 10;EN ISO 20345 S1P SRC ESD;"EINK;VERK;SHOP";96500-42;1;Paar;"Arbeitsschutz
";Fußschutz/Atlas;Flash Schuhe S1P
1162435;SCJP Spender 3,25Liter Kartusche, Spender für Schaumhandreiniger ;;"EINK;VERK;SHOP";;1;St.;"Arbeitsschutz
";Hautschutz/Stoko;Spender
1162636;Atlas Halbschuh SL 405 XP blue, Größe: 42, Weite: 10;EN ISO 20345 S1P SRC ESD;"EINK;VERK;SHOP";29900-42;1;Paar;"Arbeitsschutz
";Fußschutz/Atlas;SPORTLINE Schuhe S1P
1162813;Engel Fazerpelzjacke, Größe: L, Farbe: Anthrazitgrau/Schwarz;1362-298-7920;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Jacke
1162930;BCD Methylethylketon, 22kg/30L Kanister;Kaltentfetter MEK;"EINK;VERK;SHOP";10010513;1;St.;Betriebsstoffe;Reiniger; 
1162935;Klüber ISOFLEX NBU 15, 400g Kartusche Lube Shuttle;Spindellagerfett;"EINK;VERK;SHOP";40260582;1;St.;Klüber Lubrication;Schmierfett;Leichtlauffett
1163025;OKS 2671, 400ml Spraydose;Intensivreiniger für die Lebensmittelindustrie, Spray;"EINK;VERK;SHOP";;1;St.;Betriebsstoffe;Reiniger; 
1163067;30206;SKF metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 302..
1163097;Atlas Schnürsenkel Halbschuh Flash blau 115cm;;"EINK;VERK;SHOP";;1;Paar;"Arbeitsschutz
";Fußschutz/Atlas;Zubehör/Sohle
1163158;Klüber Klübersynth GH 6-22, 20L Kanister;Synthetisches Getriebeöl für hohe Temperaturen;"EINK;VERK;SHOP";122870766;1;St.;Klüber Lubrication;Schmieröl;Getriebeöl
1163229;30307;SKF metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 303..
1163246;Sevi Sägekettenhaftöl KK 100, 20L Kanister;;"EINK;VERK;SHOP";;1;St.;Schmierstoffe;Diverse;Sägekettenhaftöl
1163247;Sevi Sägekettenhaftoel Bio 68, 5L Kanister;;"EINK;VERK;SHOP";;1;St.;Schmierstoffe;Diverse;Sägekettenhaftöl
1163264;Klüber STABUTHERM GH 461, 370g Kartusche;Hochtemperaturfett von -20°C bis 180°C;"EINK;VERK;SHOP";205000590;1;St.;Klüber Lubrication;Schmierfett;Hochtemperaturfett
1163426;Howard Leight Spender 400AM mit 400 Paar Bilsom 303L;Honeywell Rahmenspender und Behälter/Gehörschutzstöpsel, SNR 33;"EINK;VERK;SHOP";;1;St.;"Arbeitsschutz
";Gehörschutz/Honeywell;Spender für Gehörschutzstöpsel
1163517;Bilsom 303L Box mit 5 Paar*;Gehörschutzstöpsel, SNR 33;"EINK;VERK;SHOP";;1;St.;"Arbeitsschutz
";Gehörschutz/Honeywell;Auslaufartikel
1163655;Bata Socke All Seasons Cotton, Größe:39-42, Farbe:Grau;;"EINK;VERK;SHOP";;1;Paar;"Arbeitsschutz
";Fußschutz/Bata;Socken
1163874;Atlas Thermo Einlegesohle, Größe: 41;;"EINK;VERK;SHOP";;1;Paar;"Arbeitsschutz
";Fußschutz/Atlas;Zubehör/Sohle
1163875;Atlas Thermo Einlegesohle, Größe: 42;;"EINK;VERK;SHOP";;1;Paar;"Arbeitsschutz
";Fußschutz/Atlas;Zubehör/Sohle
1163876;Atlas Thermo Einlegesohle, Größe: 43;;"EINK;VERK;SHOP";;1;Paar;"Arbeitsschutz
";Fußschutz/Atlas;Zubehör/Sohle
1163877;Atlas Thermo Einlegesohle, Größe: 44;;"EINK;VERK;SHOP";;1;Paar;"Arbeitsschutz
";Fußschutz/Atlas;Zubehör/Sohle
1163878;Atlas Thermo Einlegesohle, Größe: 45;;"EINK;VERK;SHOP";;1;Paar;"Arbeitsschutz
";Fußschutz/Atlas;Zubehör/Sohle
1163976;Castrol Syntrans AT 75W90, 20L Kanister;Getriebeoel;"EINK;VERK;SHOP";;1;St.;Schmierstoffe;Fahrzeugöl;Getriebeöl für KFZ
1164160;Engel Gürtel, Größe: One Size, Farbe: Schwarz;20.05.9008;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Accessories/Zubehör;Gürtel
1164167;RB PK 1165-4;Strongbelt Rippenband Profil PK;"EINK;VERK;SHOP";;1;St.;Antriebstechnik ;Rippenbänder;Profil PK
1164206;UC307G2;SNR Einsatz;"EINK;VERK;SHOP";;1;St.; ; ; 
1164281;Klüber Klüberalfa GR Y VAC 3, 100g Tube;Vakuumfett;"EINK;VERK;SHOP";901900287;1;St.;Klüber Lubrication;Schmierfett;Vakuumfett
1164294;RB PJ 457-4;Concar Rippenband Profil PJ;"EINK;VERK;SHOP";;1;St.;Antriebstechnik ;Rippenbänder;Profil PJ
1164403;577 400 078 316 2 Varta Silver Dynamic;12V 77AH 780A [EN];"EINK;VERK;SHOP";;1;St.;Batterien;Starterbatterien;Autobatterie
1164462;721500411;Einlegstutzen PVC-U, metrisch  d63mm  d1=50mm;"EINK;VERK;SHOP";;1;St.;Kunststoffe;Kunstoff-Rohre, -Fittings,- Armaturen + Zubehör;Einlegstutzen, PVC-U  metrisch
1164643;Engel Schweißer Jacke, Größe: L, Farbe: Marine;1288-192-6;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety+ Welder;Jacke
1164992;Estesol FX PURE 1Liter Kartusche;Power Schaumhandreiniger für leichte/mittlere Verschmutzungen;"EINK;VERK;SHOP";EPU1L;1;St.;"Arbeitsschutz
";Hautschutz/Stoko;Hautreinigung mittelstarke Verschmutzungen
1165355;Engel Schweißer Jacke, Größe: 3XL, Farbe: Marine;1288-192-6;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety+ Welder;Jacke
1166673;Engel Arbeitshose, Größe: 56, Farbe: Surfer Blue/Schwarz;2290-880-73720;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy Light;Bundhose
1167984;Engel Arbeitshose, Größe: 52, Farbe: Tomato Red/Anthrazitgrau;2810-254-75779;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy;Bundhose
1168058;Engel Arbeitshose, Größe: 90, Farbe: Anthrazitgrau/Schwarz;2810-254-7920;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy;Bundhose
1170419;Engel Latzhose, Größe: 56, Farbe: Surfer Blue/Schwarz;3810-254-73720;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy;Latzhose
1170523;Engel Latzhose, Größe: 110, Farbe: Surfer Blue/Schwarz;3810-254-73720;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy;Latzhose
1171949;Engel Hemd mit Reflexionstreifen, Größe: 41/42, Farbe: Orange;7011-194-10;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety Basic;Hemd
1172229;Engel Sweatshirt, Größe: S, Farbe: Anthrazitgrau;8022-136-79;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;Sweatshirt/Jacke
1172250;Engel Sweatshirt, Größe: XL, Farbe: Anthrazitgrau;8022-136-79;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;Sweatshirt/Jacke
1172269;Engel Sweatshirt, Größe: 4XL, Farbe: Schwarz;8022-136-20;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;Sweatshirt/Jacke
1172298;Engel Sweatshirt mit Kapuze, Größe: L, Farbe: Blue Ink;8023-233-165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;Sweatshirt/Jacke
1172311;Engel Sweatshirt mit hohem Kragen, Größe: M, Farbe: Schwarz;8024-233-20;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;Sweatshirt/Jacke
1172313;Engel Sweatshirt mit hohem Kragen, Größe: L, Farbe: Schwarz;8024-233-20;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;Sweatshirt/Jacke
1172315;Engel Sweatshirt mit hohem Kragen, Größe: XL, Farbe: Schwarz;8024-233-20;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;Sweatshirt/Jacke
1172349;Engel Softshell-Jacke, Größe: L, Farbe: Tomato Red/Anthrazitgrau;8810-229-75779;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy;Softshell-Jacke
1172546;Engel Sweat Cardigan mit Kragen, Größe: XL, Farbe: Schwarz/Anthrazitgrau;8830-233-2079;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy;Sweat-Jacke/Cardigan
1172561;Engel Sweat Cardigan mit Kragen, Größe: 3XL, Farbe: Schwarz/Anthrazitgrau;8830-233-2079;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy;Sweat-Jacke/Cardigan
1172812;Engel Poloshirt, Größe: L, Farbe: Blue Ink;9045-178-165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;Polo-Shirt
1172927;Engel T-Shirt aus 100% Baumwolle, Größe: M, Farbe: Surfer Blue;9053-551-737;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;T-Shirt/Langarm-Shirt
1172932;Engel T-Shirt aus 100% Baumwolle, Größe: L, Farbe: Surfer Blue;9053-551-737;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;T-Shirt/Langarm-Shirt
1172937;Engel T-Shirt aus 100% Baumwolle, Größe: XL, Farbe: Surfer Blue;9053-551-737;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;T-Shirt/Langarm-Shirt
1173052;Engel Poloshirt mit Brusttasche, Größe: L, Farbe: Anthrazitgrau;9055-178-79;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Standard Basic;Polo-Shirt
1173154;Engel Beanie, Größe: One Size, Farbe: Schwarz;9090-199-20;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Accessories/Zubehör;Mütze
1173392;Engel Holstertaschen, Größe: One Size, Farbe: Schwarz;9360-307-20;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Accessories/Zubehör;Holstertaschen
1173511;Engel Shell Jacke, Größe: M, Farbe: Orange/Blue Ink;1146-930-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173517;Engel Shell Jacke, Größe: L, Farbe: Orange/Blue Ink;1146-930-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173520;Engel Shell Jacke, Größe: L, Farbe: Gelb/Schwarz;1146-930-3820;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173526;Engel Shell Jacke, Größe: XL, Farbe: Gelb/Schwarz;1146-930-3820;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173529;Engel Shell Jacke, Größe: 2XL, Farbe: Orange/Blue Ink;1146-930-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173558;Solidstar 1461, Größe: 7 (S);Nitril Grip, Nylon-Feinstrick-Handschuh;"EINK;VERK;SHOP";;1;Paar;"Arbeitsschutz
";Handschuhe/Leipold;Montagehandschuhe mit Nitril-Beschichtung
1173559;Solidstar 1461, Größe: 8 (M);Nitril Grip, Nylon-Feinstrick-Handschuh;"EINK;VERK;SHOP";;1;Paar;"Arbeitsschutz
";Handschuhe/Leipold;Montagehandschuhe mit Nitril-Beschichtung
1173621;Engel Steppjacke, Größe: M, Farbe: Orange/Blue Ink;1159-158-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173627;Engel Steppjacke, Größe: L, Farbe: Orange/Blue Ink;1159-158-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173633;Engel Steppjacke, Größe: XL, Farbe: Orange/Blue Ink;1159-158-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173639;Engel Steppjacke, Größe: 2XL, Farbe: Orange/Blue Ink;1159-158-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173687;Engel Fleece Jacke, Größe: L, Farbe: Orange/Blue Ink;1192-236-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173701;Engel Fleece Jacke, Größe: 2XL, Farbe: Gelb/Blue Ink;1192-236-38165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173803;Engel Fazerpelzjacke, Größe: M, Farbe: Forest Green/Schwarz;1362-298-5320;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Jacke
1173808;Engel Fazerpelzjacke, Größe: L, Farbe: Schwarz/Anthrazitgrau;1362-298-2079;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Jacke
1173814;Engel Fazerpelzjacke, Größe: XL, Farbe: Schwarz/Anthrazitgrau;1362-298-2079;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Jacke
1173863;Engel Gebundene Strickjacke, Größe: 2XL, Farbe: Schwarz/Anthrazitgrau*;1363-299-2079;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Jacke
1173894;Engel Jacke, Größe: M, Farbe: Gelb/Blue Ink;1544-314-38165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173898;Engel Jacke, Größe: L, Farbe: Orange/Blue Ink;1544-314-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety; 
1173900;Engel Jacke, Größe: L, Farbe: Gelb/Blue Ink;1544-314-38165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173904;Engel Jacke, Größe: XL, Farbe: Orange/Blue Ink;1544-314-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety; 
1173906;Engel Jacke, Größe: XL, Farbe: Gelb/Blue Ink;1544-314-38165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173924;Engel Jacke, Größe: 4XL, Farbe: Gelb/Blue Ink;1544-314-38165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Jacke
1173957;Engel Jacke, Größe: L, Farbe: Orange/Anthrazitgrau;1545-319-1079;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Jacke
1174131;Engel Strechhose, Größe: 50, Farbe: Forest Green;2366-317-53;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Bundhose
1174134;Engel Strechhose, Größe: 50, Farbe: Mokkabraun;2366-317-167;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Bundhose
1174215;Engel Strechhose, Größe: 25, Farbe: Forest Green;2366-317-53;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Bundhose
1174222;Engel Strechhose, Größe: 26, Farbe: Forest Green;2366-317-53;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Bundhose
1174225;Engel Strechhose, Größe: 26, Farbe: Mokkabraun;2366-317-167;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Bundhose
1174245;Engel Damenhose, Größe: 34, Farbe: Orange/Blue Ink;2543-319-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety Damen;Bundhose
1174308;Engel Hose, Größe: 48, Farbe: Orange/Blue Ink;2544-314-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174320;Engel Hose, Größe: 52, Farbe: Orange/Blue Ink;2544-314-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174323;Engel Hose, Größe: 52, Farbe: Rot/Schwarz;2544-314-4720;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174332;Engel Hose, Größe: 56, Farbe: Orange/Blue Ink;2544-314-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174386;Engel Hose, Größe: 25, Farbe: Orange/Blue Ink;2544-314-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174446;Engel Safety Light Hose, Größe: 50, Farbe: Orange/Anthrazitgrau;2545-319-1079;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174447;Engel Safety Light Hose, Größe: 50, Farbe: Orange/Blue Ink;2545-319-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174448;Engel Safety Light Hose, Größe: 50, Farbe: Gelb/Schwarz;2545-319-3820;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174456;Engel Safety Light Hose, Größe: 52, Farbe: Rot/Schwarz;2545-319-4720;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174459;Engel Safety Light Hose, Größe: 54, Farbe: Orange/Blue Ink;2545-319-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174465;Engel Safety Light Hose, Größe: 56, Farbe: Orange/Blue Ink;2545-319-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174620;Engel Hose, Größe: 48, Farbe: Blue Ink/Gelb;2546-314-16538;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174626;Engel Hose, Größe: 50, Farbe: Blue Ink/Gelb;2546-314-16538;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174632;Engel Hose, Größe: 52, Farbe: Blue Ink/Gelb;2546-314-16538;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174638;Engel Hose, Größe: 54, Farbe: Blue Ink/Gelb;2546-314-16538;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174698;Engel Hose, Größe: 25, Farbe: Blue Ink/Gelb;2546-314-16538;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Bundhose
1174764;Engel Hose, Größe: 52, Farbe: Blue Ink/Gelb;2547-319-16538;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety Light;Bundhose
1174971;Engel Latzhose, Größe: 48, Farbe: Orange/Blue Ink;3544-314-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Latzhose
1174977;Engel Latzhose, Größe: 50, Farbe: Orange/Blue Ink;3544-314-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Latzhose
1174983;Engel Latzhose, Größe: 52, Farbe: Orange/Blue Ink;3544-314-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Latzhose
1174989;Engel Latzhose, Größe: 54, Farbe: Orange/Blue Ink;3544-314-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Latzhose
1174995;Engel Latzhose, Größe: 56, Farbe: Orange/Blue Ink;3544-314-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Latzhose
1175228;Engel Softshell-Weste, Größe: XL, Farbe: warngelb;5156-237-38;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Weste
1175260;Engel Steppweste, Größe: M, Farbe: Orange/Blue Ink;5159-158-10165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Weste
1175276;Engel Steppweste, Größe: XL, Farbe: Rot/Schwarz;5159-158-4720;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Weste
1175348;Engel Stretch Shorts, Größe: 52, Farbe: Mokkabraun;6366-317-167;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Short
1175665;Engel 3/4 Hose, Größe: 46, Farbe: Schwarz/Anthrazitgrau*;6812-254-2079;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Galaxy;Bundhose
1175818;Engel Sweatcardigan, Größe: M, Farbe: Gelb/Schwarz;8025-241-3820;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel Safety;Sweatshirt
1175928;Engel Sweatcardigan, Größe: XL, Farbe: Schwarz;8362-320-20;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Sweat-Jacke/Cardigan
1175929;Engel Sweatcardigan, Größe: XL, Farbe: Forest Green;8362-320-53;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Sweat-Jacke/Cardigan
1175931;Engel Sweatcardigan, Größe: XL, Farbe: Blue Ink;8362-320-165;"EINK;VERK;SHOP";;1;St.;"Berufsbekleidung
";FE Engel X-Treme;Sweat-Jacke/Cardigan
